"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"16/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/03/2021";"0000";"27,0";"66,0";"948,7";"2,0";"320,0";"1,0";"1,40";"28,0";"";""
"17/03/2021";"1200";"25,0";"79,0";"949,9";"0,0";"0,0";"10,0";"";"";"20,7";"0,0"
"17/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/03/2021";"0000";"23,4";"91,0";"948,4";"1,0";"140,0";"1,0";"10,20";"32,1";"";""
"18/03/2021";"1200";"23,4";"88,0";"950,3";"1,0";"180,0";"2,0";"";"";"20,0";"17,6"
"18/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/03/2021";"0000";"24,9";"75,0";"949,2";"0,0";"0,0";"1,0";"8,20";"31,2";"";""
"19/03/2021";"1200";"25,0";"71,0";"951,9";"3,0";"50,0";"4,0";"";"";"21,6";"0,2"
"19/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/03/2021";"0000";"26,7";"67,0";"950,8";"2,0";"90,0";"5,0";"8,50";"32,4";"";""
"20/03/2021";"1200";"25,1";"73,0";"954,4";"3,0";"50,0";"8,0";"";"";"21,3";"3,1"
"20/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/03/2021";"0000";"26,9";"68,0";"952,7";"2,0";"90,0";"2,0";"5,30";"32,0";"";""
"21/03/2021";"1200";"27,8";"69,0";"954,8";"1,0";"50,0";"7,0";"";"";"23,0";"0,0"
"21/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/03/2021";"0000";"23,8";"85,0";"953,6";"1,0";"140,0";"6,0";"7,20";"34,2";"";""
"22/03/2021";"1200";"25,7";"76,0";"954,2";"1,0";"90,0";"8,0";"";"";"21,5";"6,5"
"22/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/03/2021";"0000";"25,3";"78,0";"953,5";"5,0";"180,0";"4,0";"10,10";"34,3";"";""
"23/03/2021";"1200";"26,8";"69,0";"953,9";"1,0";"50,0";"2,0";"";"";"22,8";"0,2"
"23/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/03/2021";"0000";"27,0";"62,0";"952,3";"0,0";"0,0";"2,0";"7,00";"34,5";"";""
"24/03/2021";"1200";"27,5";"66,0";"954,2";"2,0";"50,0";"6,0";"";"";"22,2";"0,0"
"24/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/03/2021";"0000";"26,5";"63,0";"952,8";"5,0";"90,0";"6,0";"10,90";"34,6";"";""
"25/03/2021";"1200";"27,2";"65,0";"953,8";"2,0";"50,0";"5,0";"";"";"22,3";"5,3"
"25/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/03/2021";"0000";"28,5";"59,0";"952,2";"1,0";"90,0";"2,0";"9,00";"34,4";"";""
"26/03/2021";"1200";"28,3";"64,0";"952,4";"1,0";"50,0";"2,0";"";"";"24,2";"0,0"
"26/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/03/2021";"0000";"26,3";"62,0";"951,6";"3,0";"140,0";"10,0";"6,10";"33,5";"";""
"27/03/2021";"1200";"27,5";"64,0";"951,6";"1,0";"50,0";"10,0";"";"";"23,3";"0,0"
"27/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/03/2021";"0000";"24,8";"73,0";"949,2";"1,0";"50,0";"9,0";"9,30";"32,9";"";""
"28/03/2021";"1200";"25,7";"68,0";"953,0";"2,0";"50,0";"4,0";"";"";"21,0";"0,0"
"28/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/03/2021";"0000";"27,7";"56,0";"950,3";"2,0";"230,0";"6,0";"10,80";"33,7";"";""
"29/03/2021";"1200";"26,8";"66,0";"952,0";"1,0";"140,0";"1,0";"";"";"22,4";"0,1"
"29/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/03/2021";"0000";"26,5";"64,0";"951,4";"3,0";"230,0";"9,0";"8,00";"29,1";"";""
"30/03/2021";"1200";"23,5";"74,0";"951,2";"1,0";"230,0";"5,0";"";"";"19,9";"0,0"
"30/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"31/03/2021";"0000";"21,5";"73,0";"949,9";"3,0";"230,0";"1,0";"10,90";"28,2";"";""
"31/03/2021";"1200";"20,4";"72,0";"950,3";"1,0";"140,0";"0,0";"";"";"16,5";"0,0"
"31/03/2021";"1800";"";"";"";"";"";"";"";"";"";""
"01/04/2021";"0000";"22,1";"60,0";"947,9";"1,0";"140,0";"0,0";"10,60";"29,5";"";""
"01/04/2021";"1200";"22,5";"57,0";"950,7";"2,0";"140,0";"4,0";"";"";"17,1";"0,0"
"01/04/2021";"1800";"29,5";"33,0";"948,6";"1,0";"360,0";"5,0";"";"";"";""
"02/04/2021";"0000";"23,1";"48,0";"949,9";"3,0";"140,0";"0,0";"10,90";"30,4";"";""
"02/04/2021";"1200";"21,7";"59,0";"953,8";"3,0";"90,0";"0,0";"";"";"17,8";"0,0"
"02/04/2021";"1800";"20,3";"33,0";"951,6";"1,0";"270,0";"1,0";"";"";"";""
"03/04/2021";"0000";"23,5";"52,0";"952,7";"2,0";"140,0";"0,0";"10,50";"30,3";"";""
"03/04/2021";"1200";"23,1";"56,0";"955,2";"3,0";"90,0";"2,0";"";"";"18,4";"0,0"
"03/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/04/2021";"0000";"24,5";"56,0";"953,1";"2,0";"140,0";"1,0";"10,50";"31,0";"";""
"04/04/2021";"1200";"23,5";"62,0";"955,8";"1,0";"90,0";"4,0";"";"";"19,2";"0,0"
"04/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/04/2021";"0000";"24,3";"57,0";"951,9";"1,0";"140,0";"0,0";"10,40";"29,9";"";""
"05/04/2021";"1200";"22,5";"66,0";"955,4";"1,0";"90,0";"3,0";"";"";"18,2";"0,0"
"05/04/2021";"1800";"29,8";"40,0";"951,2";"1,0";"90,0";"4,0";"";"";"";""
"06/04/2021";"0000";"24,7";"56,0";"952,0";"3,0";"90,0";"1,0";"9,30";"29,8";"";""
"06/04/2021";"1200";"23,6";"64,0";"953,6";"2,0";"90,0";"7,0";"";"";"19,4";"0,0"
"06/04/2021";"1800";"29,5";"48,0";"950,8";"3,0";"180,0";"6,0";"";"";"";""
"07/04/2021";"0000";"24,7";"63,0";"952,6";"3,0";"140,0";"7,0";"10,50";"30,6";"";""
"07/04/2021";"1200";"23,3";"64,0";"955,0";"3,0";"90,0";"3,0";"";"";"19,8";"0,0"
"07/04/2021";"1800";"29,5";"46,0";"952,3";"2,0";"90,0";"6,0";"";"";"";""
"08/04/2021";"0000";"24,3";"62,0";"953,9";"3,0";"90,0";"0,0";"10,30";"30,6";"";""
"08/04/2021";"1200";"23,6";"62,0";"955,5";"6,0";"50,0";"4,0";"";"";"19,9";"0,0"
"08/04/2021";"1800";"29,7";"47,0";"953,4";"4,0";"50,0";"6,0";"";"";"";""
"09/04/2021";"0000";"25,2";"60,0";"954,0";"3,0";"90,0";"1,0";"10,80";"30,9";"";""
"09/04/2021";"1200";"22,7";"67,0";"957,6";"4,0";"50,0";"0,0";"";"";"19,8";"0,0"
"09/04/2021";"1800";"30,8";"35,0";"953,9";"3,0";"50,0";"3,0";"";"";"";""
"10/04/2021";"0000";"24,9";"49,0";"954,2";"2,0";"90,0";"0,0";"10,80";"31,4";"";""
"10/04/2021";"1200";"25,2";"47,0";"954,7";"3,0";"50,0";"2,0";"";"";"20,7";"0,0"
"10/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/04/2021";"0000";"25,6";"47,0";"951,0";"0,0";"0,0";"0,0";"8,10";"32,2";"";""
"11/04/2021";"1200";"26,3";"53,0";"953,9";"0,0";"0,0";"4,0";"";"";"19,0";"0,0"
"11/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/04/2021";"0000";"24,9";"61,0";"951,8";"1,0";"50,0";"0,0";"9,20";"32,8";"";""
"12/04/2021";"1200";"25,7";"63,0";"953,1";"0,0";"0,0";"7,0";"";"";"21,8";"0,0"
"12/04/2021";"1800";"32,3";"41,0";"951,5";"2,0";"270,0";"6,0";"";"";"";""
"13/04/2021";"0000";"25,6";"77,0";"952,6";"1,0";"230,0";"2,0";"8,30";"32,3";"";""
"13/04/2021";"1200";"25,3";"74,0";"955,0";"2,0";"90,0";"0,0";"";"";"22,2";"0,0"
"13/04/2021";"1800";"31,8";"49,0";"952,1";"1,0";"320,0";"7,0";"";"";"";""
"14/04/2021";"0000";"23,8";"79,0";"953,9";"3,0";"50,0";"9,0";"9,50";"30,0";"";""
"14/04/2021";"1200";"22,1";"";"966,4";"2,0";"140,0";"2,0";"";"";"19,1";"3,1"
"14/04/2021";"1800";"29,3";"";"952,8";"1,0";"90,0";"7,0";"";"";"";""
"15/04/2021";"0000";"24,2";"";"953,4";"2,0";"90,0";"3,0";"9,70";"30,8";"";""
"15/04/2021";"1200";"21,3";"65,0";"955,1";"3,0";"90,0";"3,0";"";"";"17,4";"0,0"
"15/04/2021";"1800";"30,8";"43,0";"951,2";"1,0";"140,0";"3,0";"";"";"";""
"16/04/2021";"0000";"27,1";"55,0";"952,3";"2,0";"180,0";"2,0";"6,80";"26,8";"";""
"16/04/2021";"1200";"22,4";"66,0";"953,0";"2,0";"50,0";"9,0";"";"";"18,6";"0,0"
"16/04/2021";"1800";"23,5";"60,0";"951,1";"3,0";"230,0";"7,0";"";"";"";""
"17/04/2021";"0000";"21,3";"78,0";"950,4";"2,0";"140,0";"2,0";"7,30";"26,4";"";""
"17/04/2021";"1200";"22,7";"72,0";"952,4";"2,0";"50,0";"4,0";"";"";"17,2";"0,0"
"17/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/04/2021";"0000";"22,1";"68,0";"950,2";"2,0";"180,0";"0,0";"10,70";"28,4";"";""
"18/04/2021";"1200";"21,5";"73,0";"952,7";"1,0";"140,0";"0,0";"";"";"17,6";"0,0"
"18/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/04/2021";"0000";"23,2";"71,0";"951,0";"0,0";"0,0";"2,0";"10,60";"28,4";"";""
"19/04/2021";"1200";"22,0";"71,0";"954,6";"2,0";"140,0";"0,0";"";"";"18,0";"0,0"
"19/04/2021";"1800";"28,0";"45,0";"951,8";"1,0";"230,0";"4,0";"";"";"";""
"20/04/2021";"0000";"23,0";"61,0";"952,7";"2,0";"140,0";"1,0";"10,50";"28,5";"";""
"20/04/2021";"1200";"21,7";"67,0";"955,4";"2,0";"90,0";"0,0";"";"";"16,7";"0,0"
"20/04/2021";"1800";"28,3";"43,0";"952,8";"0,0";"0,0";"5,0";"";"";"";""
"21/04/2021";"0000";"22,8";"56,0";"953,8";"2,0";"140,0";"0,0";"10,50";"28,5";"";""
"21/04/2021";"1200";"21,7";"67,0";"955,4";"2,0";"90,0";"0,0";"";"";"16,7";"0,0"
"21/04/2021";"1800";"28,3";"43,0";"952,8";"0,0";"0,0";"5,0";"";"";"";""
"22/04/2021";"0000";"22,8";"56,0";"953,8";"2,0";"140,0";"1,0";"10,50";"28,0";"";""
"22/04/2021";"1200";"20,2";"66,0";"955,1";"2,0";"90,0";"0,0";"";"";"16,1";"0,0"
"22/04/2021";"1800";"27,1";"45,0";"951,9";"2,0";"90,0";"5,0";"";"";"";""
"23/04/2021";"0000";"21,7";"61,0";"952,8";"1,0";"90,0";"1,0";"9,10";"27,3";"";""
"23/04/2021";"1200";"19,8";"60,0";"955,2";"3,0";"90,0";"8,0";"";"";"16,0";"0,0"
"23/04/2021";"1800";"27,3";"41,0";"951,4";"2,0";"50,0";"7,0";"";"";"";""
"24/04/2021";"0000";"21,5";"64,0";"952,6";"1,0";"140,0";"2,0";"8,70";"29,4";"";""
"24/04/2021";"1200";"22,0";"61,0";"953,2";"2,0";"50,0";"4,0";"";"";"16,7";"0,0"
"24/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/04/2021";"0000";"23,4";"54,0";"951,8";"2,0";"230,0";"7,0";"3,20";"26,7";"";""
"25/04/2021";"1200";"19,4";"84,0";"951,5";"3,0";"140,0";"9,0";"";"";"18,8";"0,0"
"25/04/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/04/2021";"0000";"20,6";"77,0";"951,8";"1,0";"230,0";"3,0";"10,40";"26,8";"";""
"26/04/2021";"1200";"19,0";"79,0";"952,3";"2,0";"140,0";"0,0";"";"";"16,6";"0,0"
"26/04/2021";"1800";"26,4";"45,0";"949,8";"2,0";"230,0";"4,0";"";"";"";""
"27/04/2021";"0000";"20,9";"54,0";"951,9";"3,0";"230,0";"0,0";"10,50";"26,5";"";""
"27/04/2021";"1200";"20,2";"57,0";"953,2";"1,0";"180,0";"0,0";"";"";"13,8";"0,0"
"27/04/2021";"1800";"26,5";"28,0";"951,0";"2,0";"230,0";"0,0";"";"";"";""
"28/04/2021";"0000";"20,6";"43,0";"952,2";"3,0";"230,0";"0,0";"10,40";"27,0";"";""
"28/04/2021";"1200";"19,2";"73,0";"954,2";"2,0";"90,0";"0,0";"";"";"12,2";"0,0"
"28/04/2021";"1800";"26,5";"33,0";"953,0";"2,0";"230,0";"4,0";"";"";"";""
"29/04/2021";"0000";"19,7";"56,0";"954,4";"1,0";"180,0";"0,0";"10,30";"27,4";"";""
"29/04/2021";"1200";"19,9";"64,0";"957,1";"3,0";"50,0";"1,0";"";"";"16,1";"0,0"
"29/04/2021";"1800";"27,1";"36,0";"955,6";"2,0";"140,0";"2,0";"";"";"";""
"30/04/2021";"0000";"20,9";"46,0";"957,1";"2,0";"90,0";"0,0";"10,10";"26,5";"";""
"30/04/2021";"1200";"18,6";"67,0";"958,6";"2,0";"140,0";"2,0";"";"";"14,4";"0,0"
"30/04/2021";"1800";"26,5";"42,0";"955,2";"3,0";"50,0";"6,0";"";"";"";""
"01/05/2021";"0000";"20,8";"61,0";"955,8";"3,0";"90,0";"0,0";"9,70";"29,0";"";""
"01/05/2021";"1200";"20,4";"62,0";"957,0";"2,0";"90,0";"0,0";"";"";"16,8";"0,0"
"01/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/05/2021";"0000";"23,4";"63,0";"954,7";"3,0";"90,0";"0,0";"9,70";"29,7";"";""
"02/05/2021";"1200";"22,1";"60,0";"956,8";"3,0";"90,0";"2,0";"";"";"19,0";"0,0"
"02/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/05/2021";"0000";"23,6";"56,0";"954,7";"0,0";"0,0";"0,0";"10,10";"30,5";"";""
"03/05/2021";"1200";"23,6";"51,0";"958,8";"3,0";"90,0";"0,0";"";"";"19,6";"0,0"
"03/05/2021";"1800";"30,5";"36,0";"953,1";"1,0";"90,0";"1,0";"";"";"";""
"04/05/2021";"0000";"23,6";"49,0";"953,8";"2,0";"90,0";"0,0";"10,10";"30,9";"";""
"04/05/2021";"1200";"23,3";"54,0";"955,5";"3,0";"50,0";"0,0";"";"";"19,3";"0,0"
"04/05/2021";"1800";"30,9";"31,0";"953,4";"1,0";"360,0";"0,0";"";"";"";""
"05/05/2021";"0000";"24,7";"51,0";"954,6";"1,0";"140,0";"0,0";"10,00";"32,2";"";""
"05/05/2021";"1200";"22,5";"63,0";"955,1";"0,0";"0,0";"0,0";"";"";"15,6";"0,0"
"05/05/2021";"1800";"31,8";"26,0";"951,8";"1,0";"320,0";"1,0";"";"";"";""
"06/05/2021";"0000";"23,2";"50,0";"952,4";"0,0";"0,0";"0,0";"6,70";"27,0";"";""
"06/05/2021";"1200";"21,8";"84,0";"954,0";"1,0";"270,0";"5,0";"";"";"16,9";"0,0"
"06/05/2021";"1800";"23,1";"75,0";"952,6";"3,0";"270,0";"10,0";"";"";"";""
"07/05/2021";"0000";"17,1";"84,0";"955,2";"2,0";"230,0";"9,0";"8,40";"26,3";"";""
"07/05/2021";"1200";"16,0";"78,0";"956,6";"2,0";"180,0";"2,0";"";"";"13,9";"0,0"
"07/05/2021";"1800";"26,3";"44,0";"955,1";"1,0";"50,0";"5,0";"";"";"";""
"08/05/2021";"0000";"19,2";"75,0";"957,6";"2,0";"90,0";"1,0";"10,00";"26,5";"";""
"08/05/2021";"1200";"17,6";"70,0";"960,2";"3,0";"90,0";"0,0";"";"";"14,6";"0,0"
"08/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/05/2021";"0000";"20,5";"63,0";"958,2";"2,0";"90,0";"0,0";"10,10";"28,3";"";""
"09/05/2021";"1200";"19,7";"65,0";"959,5";"2,0";"90,0";"0,0";"";"";"15,1";"0,0"
"09/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/05/2021";"0000";"22,0";"65,0";"957,1";"1,0";"140,0";"1,0";"9,80";"28,6";"";""
"10/05/2021";"1200";"21,4";"58,0";"958,4";"1,0";"140,0";"0,0";"";"";"15,0";"0,0"
"10/05/2021";"1800";"28,3";"35,0";"954,8";"1,0";"270,0";"3,0";"";"";"";""
"11/05/2021";"0000";"21,7";"53,0";"955,0";"1,0";"140,0";"1,0";"9,00";"29,7";"";""
"11/05/2021";"1200";"22,5";"52,0";"954,8";"0,0";"0,0";"6,0";"";"";"16,4";"0,0"
"11/05/2021";"1800";"29,7";"32,0";"951,1";"1,0";"270,0";"4,0";"";"";"";""
"12/05/2021";"0000";"24,5";"48,0";"952,7";"1,0";"150,0";"8,0";"0,00";"25,1";"";""
"12/05/2021";"1200";"20,2";"76,0";"953,6";"0,0";"0,0";"10,0";"";"";"13,6";"0,0"
"12/05/2021";"1800";"17,4";"95,0";"953,9";"1,0";"180,0";"10,0";"";"";"";""
"13/05/2021";"0000";"16,6";"98,0";"955,5";"0,0";"0,0";"9,0";"9,80";"24,0";"";""
"13/05/2021";"1200";"17,1";"85,0";"957,2";"1,0";"90,0";"2,0";"";"";"14,0";"11,8"
"13/05/2021";"1800";"23,7";"53,0";"955,2";"1,0";"50,0";"5,0";"";"";"";""
"14/05/2021";"0000";"17,2";"75,0";"956,8";"2,0";"90,0";"0,0";"5,00";"22,9";"";""
"14/05/2021";"1200";"18,0";"68,0";"956,7";"2,0";"90,0";"4,0";"";"";"14,6";"0,0"
"14/05/2021";"1800";"22,7";"55,0";"954,7";"0,0";"0,0";"9,0";"";"";"";""
"15/05/2021";"0000";"19,2";"68,0";"955,2";"1,0";"140,0";"9,0";"9,90";"25,7";"";""
"15/05/2021";"1200";"19,4";"66,0";"955,8";"1,0";"140,0";"2,0";"";"";"14,2";"0,0"
"15/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/05/2021";"0000";"20,3";"63,0";"954,6";"1,0";"140,0";"0,0";"9,90";"27,1";"";""
"16/05/2021";"1200";"20,7";"68,0";"956,2";"0,0";"0,0";"1,0";"";"";"15,0";"0,0"
"16/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/05/2021";"0000";"20,5";"75,0";"954,8";"1,0";"90,0";"0,0";"10,00";"26,6";"";""
"17/05/2021";"1200";"20,2";"75,0";"956,2";"0,0";"0,0";"0,0";"";"";"14,8";"0,0"
"17/05/2021";"1800";"26,2";"50,0";"953,1";"2,0";"230,0";"4,0";"";"";"";""
"18/05/2021";"0000";"21,8";"63,0";"954,2";"4,0";"230,0";"0,0";"10,10";"25,3";"";""
"18/05/2021";"1200";"18,8";"68,0";"955,2";"1,0";"140,0";"0,0";"";"";"14,9";"0,0"
"18/05/2021";"1800";"24,9";"37,0";"952,6";"1,0";"230,0";"2,0";"";"";"";""
"19/05/2021";"0000";"18,0";"61,0";"953,8";"1,0";"140,0";"1,0";"10,00";"28,5";"";""
"19/05/2021";"1200";"19,4";"58,0";"954,8";"1,0";"140,0";"2,0";"";"";"12,2";"0,0"
"19/05/2021";"1800";"27,8";"33,0";"951,6";"1,0";"320,0";"0,0";"";"";"";""
"20/05/2021";"0000";"20,2";"49,0";"952,4";"1,0";"140,0";"0,0";"9,70";"30,0";"";""
"20/05/2021";"1200";"21,3";"58,0";"952,8";"1,0";"90,0";"2,0";"";"";"13,8";"0,0"
"20/05/2021";"1800";"29,5";"33,0";"950,3";"1,0";"320,0";"4,0";"";"";"";""
"21/05/2021";"0000";"22,5";"54,0";"950,3";"2,0";"90,0";"1,0";"6,40";"31,4";"";""
"21/05/2021";"1200";"21,5";"52,0";"951,2";"0,0";"0,0";"10,0";"";"";"18,2";"0,0"
"21/05/2021";"1800";"31,4";"29,0";"946,7";"4,0";"320,0";"4,0";"";"";"";""
"22/05/2021";"0000";"25,0";"47,0";"947,9";"2,0";"50,0";"2,0";"4,00";"25,8";"";""
"22/05/2021";"1200";"21,3";"88,0";"949,2";"0,0";"0,0";"10,0";"";"";"18,2";"14,0"
"22/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/05/2021";"0000";"19,8";"93,0";"949,6";"2,0";"90,0";"10,0";"9,30";"21,3";"";""
"23/05/2021";"1200";"15,8";"68,0";"952,7";"4,0";"180,0";"2,0";"";"";"14,5";"9,6"
"23/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/05/2021";"0000";"14,7";"52,0";"955,1";"3,0";"230,0";"2,0";"9,80";"20,2";"";""
"24/05/2021";"1200";"10,8";"72,0";"955,8";"8,0";"230,0";"6,0";"";"";"9,2";"0,0"
"24/05/2021";"1800";"19,6";"43,0";"954,0";"3,0";"230,0";"5,0";"";"";"";""
"25/05/2021";"0000";"12,7";"75,0";"956,0";"0,0";"0,0";"7,0";"9,50";"25,1";"";""
"25/05/2021";"1200";"14,6";"65,0";"957,2";"0,0";"0,0";"2,0";"";"";"9,2";"0,0"
"25/05/2021";"1800";"25,1";"31,0";"954,8";"2,0";"320,0";"6,0";"";"";"";""
"26/05/2021";"0000";"18,8";"47,0";"956,7";"2,0";"180,0";"5,0";"5,20";"26,1";"";""
"26/05/2021";"1200";"17,2";"79,0";"956,3";"0,0";"0,0";"10,0";"";"";"13,9";"0,4"
"26/05/2021";"1800";"25,7";"34,0";"953,8";"0,0";"0,0";"7,0";"";"";"";""
"27/05/2021";"0000";"20,4";"60,0";"954,6";"1,0";"140,0";"2,0";"9,30";"29,7";"";""
